CustomerID,Merchant,Predicted_Amount,Balance,Risk_Level
C253,amazon prime,-999.0,151556,Low
C253,cafe coffee day,-1026.56,135713,Low
C253,electricity bill,-1500.0,148211,Low
C253,flipkart,-909.04,136607,Low
C253,medical store,-1016.39,123609,Low
C253,netflix,-499.0,126151,Low
C253,reliance smart,-1299.55,127289,Low
C253,swiggy,-1211.09,137238,Low
C253,uber,-920.48,138971,Low
C253,zomato,-1118.41,124805,Low
C254,amazon prime,-999.0,115266,Low
C254,electricity bill,-1500.0,132617,Low
C254,medical store,-1069.11,121825,Low
C254,netflix,-499.0,135814,Low
C254,petrol pump,-994.95,128143,Low
C254,reliance smart,-771.5,117088,Low
C254,swiggy,-1107.86,119912,Low
C254,uber,-1047.86,113068,Low
C255,amazon prime,-999.0,68067,Low
C255,electricity bill,-1500.0,87036,Low
C255,flipkart,-980.96,57541,Low
C255,gym membership,-1200.0,79182,Low
C255,medical store,-1223.21,63415,Low
C255,reliance smart,-932.96,72787,Low
C255,swiggy,-1003.56,60110,Low
C256,amazon prime,-999.0,153,Low
C256,cafe coffee day,-1061.9,6666,Low
C256,company,32483.0,66545,Low
C256,electricity bill,-1500.0,153,Low
C256,gym membership,-1200.0,8578,Low
C256,medical store,-1105.26,153,Low
C256,petrol pump,-1101.4,574,Low
C256,reliance smart,-1089.73,18732,Low
C256,swiggy,-1302.48,153,Low
C257,amazon prime,-999.0,218494,Low
C257,dmart,-948.89,222344,Low
C257,gym membership,-1200.0,230124,Low
C257,medical store,-988.53,224419,Low
C257,netflix,-499.0,226995,Low
C257,petrol pump,-977.0,168012,Low
C257,reliance smart,-980.22,220136,Low
C257,swiggy,-1060.92,202004,Low
C257,uber,-1002.32,227494,Low
C258,cafe coffee day,-874.3,65749,Low
C258,company,33076.8,86726,Low
C258,dmart,-1213.84,61136,Low
C258,medical store,-983.12,67517,Low
C258,netflix,-499.0,76661,Low
C258,reliance smart,-1065.64,64014,Low
C258,spotify,-199.0,84461,Low
C259,amazon prime,-999.0,23130,Low
C259,cafe coffee day,-1069.41,28957,Low
C259,electricity bill,-1500.0,20765,Low
C259,flipkart,-913.25,10966,Low
C259,netflix,-499.0,17084,Low
C259,petrol pump,-922.72,17583,Low
C259,reliance smart,-962.06,19691,Low
C259,swiggy,-814.6,12429,Low
C259,uber,-1187.81,12849,Low
C259,zomato,-1051.88,30430,Low
C26,cafe coffee day,-1147.74,42073,Low
C26,company,37685.5,50121,Low
C26,dmart,-921.86,24023,Low
C26,flipkart,-1198.0,25063,Low
C26,gym membership,-1200.0,46803,Low
C26,medical store,-1159.0,22593,Low
C26,swiggy,-1118.88,20977,Low
C26,uber,-1133.58,23339,Low
C26,zomato,-981.0,25454,Low
C260,amazon prime,-999.0,42569,Low
C260,cafe coffee day,-1100.05,29631,Low
C260,company,33773.83,58058,Low
C260,dmart,-1147.61,36069,Low
C260,medical store,-1080.36,50921,Low
C260,reliance smart,-989.39,36332,Low
C260,uber,-799.45,33677,Low
C261,cafe coffee day,-955.75,532,Low
C261,company,41450.0,57919,Low
C261,dmart,-955.19,19736,Low
C261,electricity bill,-1500.0,12710,Low
C261,gym membership,-1200.0,18536,Low
C261,petrol pump,-1367.94,2203,Low
C261,zomato,-1120.82,1018,Low
C262,amazon prime,-999.0,13535,Low
C262,cafe coffee day,-988.45,15100,Low
C262,dmart,-1002.39,16729,Low
C262,gym membership,-1200.0,19504,Low
C262,medical store,-1259.32,18954,Low
C262,reliance smart,-794.48,9093,Low
C262,spotify,-199.0,33434,Low
C262,swiggy,-1064.45,2786,Low
C262,uber,-938.86,5764,Low
C262,zomato,-1031.68,12927,Low
C263,cafe coffee day,-912.35,15502,Low
C263,company,33825.25,40237,Low
C263,dmart,-1032.77,23133,Low
C263,medical store,-1069.1,14504,Low
C263,petrol pump,-1143.19,12300,Low
C263,spotify,-199.0,24562,Low
C263,swiggy,-1178.71,10473,Low
C263,zomato,-1098.31,18233,Low
C264,cafe coffee day,-1298.26,186091,Low
C264,dmart,-1118.2,188379,Low
C264,flipkart,-1044.56,182225,Low
C264,medical store,-782.19,190383,Low
C264,netflix,-499.0,210303,Low
C264,petrol pump,-1168.1,184551,Low
C264,reliance smart,-1052.0,187714,Low
C264,swiggy,-973.42,182789,Low
C265,amazon prime,-999.0,35868,Low
C265,cafe coffee day,-1165.5,21353,Low
C265,dmart,-1040.08,10002,Low
C265,flipkart,-1361.76,7484,Low
C265,medical store,-1037.0,11125,Low
C265,netflix,-499.0,76,Low
C265,spotify,-199.0,30284,Low
C265,uber,-1212.5,19521,Low
C265,zomato,-1092.95,16505,Low
C266,amazon prime,-999.0,137751,Low
C266,cafe coffee day,-1210.94,140594,Low
C266,flipkart,-1012.09,113311,Low
C266,medical store,-1064.83,117316,Low
C266,netflix,-499.0,120012,Low
C266,petrol pump,-1154.75,114076,Low
C266,reliance smart,-1018.91,127539,Low
C266,spotify,-199.0,115669,Low
C266,swiggy,-1140.19,112372,Low
C266,uber,-912.5,117117,Low
C266,zomato,-1004.1,119255,Low
C267,dmart,-1127.06,186049,Low
C267,electricity bill,-1500.0,178524,Low
C267,flipkart,-991.58,170008,Low
C267,medical store,-1021.26,176777,Low
C267,petrol pump,-1153.84,184606,Low
C267,reliance smart,-1050.22,182723,Low
C267,swiggy,-1148.35,163794,Low
C268,dmart,-1093.35,77613,Low
C268,gym membership,-1200.0,68373,Low
C268,medical store,-1168.12,75728,Low
C268,netflix,-499.0,89165,Low
C268,petrol pump,-870.3,66366,Low
C268,reliance smart,-1093.94,89002,Low
C268,spotify,-199.0,68174,Low
C268,swiggy,-1061.59,69573,Low
C268,uber,-1089.4,72288,Low
C268,zomato,-1229.45,68011,Low
C269,amazon prime,-999.0,58408,Low
C269,company,32248.0,88261,Low
C269,flipkart,-1139.96,66350,Low
C269,gym membership,-1200.0,79333,Low
C269,medical store,-991.21,72084,Low
C269,uber,-1002.07,76180,Low
C269,zomato,-1056.39,68230,Low
C27,cafe coffee day,-936.05,105021,Low
C27,dmart,-1147.3,106971,Low
C27,flipkart,-1027.74,101405,Low
C27,medical store,-1151.72,112708,Low
C27,netflix,-499.0,125048,Low
C27,reliance smart,-802.37,111733,Low
C27,spotify,-199.0,106772,Low
C27,uber,-1201.77,103215,Low
C27,zomato,-1273.05,109803,Low
C270,cafe coffee day,-1141.82,17359,Low
C270,company,33449.2,32424,High
C270,electricity bill,-1500.0,27154,Low
C270,flipkart,-912.14,30666,Low
C270,gym membership,-1200.0,24365,Low
C270,petrol pump,-1098.96,15843,Low
C270,reliance smart,-973.62,15285,Low
C270,swiggy,-1025.52,14651,Low
C270,uber,-963.25,11981,Low
C271,cafe coffee day,-1011.32,76767,Low
C271,dmart,-1110.05,96124,Low
C271,electricity bill,-1500.0,81492,Low
C271,flipkart,-1027.36,92240,Low
C271,petrol pump,-1249.89,77746,Low
C271,spotify,-199.0,86831,Low
C271,swiggy,-1098.68,83792,Low
C271,uber,-1007.86,87598,Low
C271,zomato,-736.48,79591,Low
C272,amazon prime,-999.0,75034,Low
C272,cafe coffee day,-1019.24,60172,Low
C272,electricity bill,-1500.0,76882,Low
C272,flipkart,-991.88,55138,Low
C272,medical store,-1134.95,64502,Low
C272,petrol pump,-935.05,57477,Low
C272,reliance smart,-866.42,63893,Low
C272,swiggy,-1255.4,61235,Low
C272,uber,-932.17,57277,Low
C273,cafe coffee day,-990.06,11960,Low
C273,flipkart,-995.46,12572,Low
C273,medical store,-744.47,8957,Low
C273,petrol pump,-1332.24,11063,Low
C273,spotify,-199.0,20231,Low
C273,swiggy,-844.94,33703,Low
C274,electricity bill,-1500.0,117355,Low
C274,gym membership,-1200.0,101137,Low
C274,medical store,-1150.0,102616,Low
C274,reliance smart,-1089.8,94147,Low
C274,spotify,-199.0,118855,Low
C274,zomato,-986.73,90639,Low
C275,amazon prime,-999.0,20328,Low
C275,cafe coffee day,-1060.33,10523,Low
C275,flipkart,-1146.22,12764,Low
C275,gym membership,-1200.0,17820,Low
C275,petrol pump,-1106.32,14278,Low
C275,spotify,-199.0,8331,Low
C275,swiggy,-1072.65,24348,Low
C275,uber,-900.33,23147,Low
C275,zomato,-989.0,24623,Low
C276,amazon prime,-999.0,88389,Low
C276,cafe coffee day,-908.05,71154,Low
C276,flipkart,-1053.62,75658,Low
C276,medical store,-1118.82,82370,Low
C276,netflix,-499.0,89388,Low
C276,petrol pump,-745.78,68910,Low
C276,spotify,-199.0,88190,Low
C276,swiggy,-1177.5,69638,Low
C276,uber,-1063.52,69927,Low
C276,zomato,-881.47,74091,Low
C277,amazon prime,-999.0,25374,Low
C277,cafe coffee day,-1025.73,14034,Low
C277,company,29845.83,42842,Low
C277,dmart,-1149.05,16114,Low
C277,electricity bill,-1500.0,22237,Low
C277,flipkart,-1120.73,24640,Low
C277,medical store,-943.1,12680,Low
C277,petrol pump,-1189.43,17712,Low
C277,reliance smart,-980.9,13891,Low
C277,swiggy,-1241.61,38916,Low
C278,amazon prime,-999.0,36506,Low
C278,cafe coffee day,-1268.63,33664,Low
C278,dmart,-1063.53,38856,Low
C278,flipkart,-783.24,20167,Low
C278,gym membership,-1200.0,30467,Low
C278,netflix,-499.0,48572,Low
C278,reliance smart,-1218.32,21595,Low
C278,swiggy,-1166.18,22862,Low
C278,zomato,-850.9,20748,Low
C279,dmart,-851.9,56943,Low
C279,electricity bill,-1500.0,55443,Low
C279,gym membership,-1200.0,18397,Low
C279,medical store,-880.74,18064,Low
C279,reliance smart,-1011.75,63345,Low
C279,swiggy,-1224.91,51624,Low
C279,zomato,-1120.47,53483,Low
C28,amazon prime,-999.0,360,Low
C28,cafe coffee day,-936.0,360,Low
C28,dmart,-793.16,69,Low
C28,flipkart,-1037.84,69,Low
C28,medical store,-1061.63,69,Low
C28,netflix,-499.0,14926,Low
C28,spotify,-199.0,6741,Low
C28,swiggy,-1252.67,12962,Low
C28,uber,-890.48,360,Low
C28,zomato,-888.57,69,Low
C280,cafe coffee day,-998.74,121872,Low
C280,dmart,-1080.63,106344,Low
C280,flipkart,-957.05,108226,Low
C280,gym membership,-1200.0,125436,Low
C280,medical store,-1175.06,119356,Low
C280,reliance smart,-956.67,113465,Low
C280,spotify,-199.0,115353,Low
C280,swiggy,-989.41,109148,Low
C280,uber,-977.0,110580,Low
C281,dmart,-1079.96,85988,Low
C281,electricity bill,-1500.0,84488,Low
C281,medical store,-1067.15,77091,Low
C281,netflix,-499.0,94179,Low
C281,petrol pump,-1056.95,81486,Low
C281,reliance smart,-1160.95,86944,Low
C281,uber,-1199.33,84071,Low
C282,cafe coffee day,-1001.22,57121,Low
C282,dmart,-997.0,43306,Low
C282,electricity bill,-1500.0,64412,Low
C282,flipkart,-962.88,50793,Low
C282,medical store,-953.87,44815,Low
C282,petrol pump,-972.58,49504,Low
C282,spotify,-199.0,60283,Low
C282,uber,-935.18,49364,Low
C283,cafe coffee day,-1074.33,145954,Low
C283,dmart,-984.5,139622,Low
C283,flipkart,-925.47,142670,Low
C283,medical store,-859.54,147783,Low
C283,netflix,-499.0,155212,Low
C283,reliance smart,-1233.83,101485,Low
C283,uber,-1093.86,161626,Low
C283,zomato,-1212.65,141303,Low
C284,amazon prime,-999.0,176,Low
C284,cafe coffee day,-912.95,25,Low
C284,company,38404.25,46153,Low
C284,dmart,-1221.56,25,Low
C284,flipkart,-973.82,25,Low
C284,gym membership,-1200.0,25,Low
C284,medical store,-1136.0,25,Low
C284,netflix,-499.0,176,Low
C284,petrol pump,-1100.95,25,Low
C284,reliance smart,-1276.47,25,Low
C284,swiggy,-868.74,25,Low
C284,uber,-1220.13,25,Low
C285,cafe coffee day,-1094.5,160616,Low
C285,dmart,-1136.37,167123,Low
C285,electricity bill,-1500.0,171867,Low
C285,medical store,-1138.15,164436,Low
C285,petrol pump,-1201.89,176156,Low
C285,reliance smart,-869.44,163194,Low
C285,swiggy,-1205.58,166089,Low
C285,uber,-1051.85,178365,Low
C285,zomato,-1090.1,158691,Low
C286,cafe coffee day,-1080.0,46734,Low
C286,company,41152.33,75518,Low
C286,flipkart,-990.43,45404,Low
C286,gym membership,-1200.0,67434,Low
C286,medical store,-1134.33,44803,Low
C286,reliance smart,-1155.59,50479,Low
C286,spotify,-199.0,55873,Low
C286,uber,-1108.93,58167,Low
C287,cafe coffee day,-912.88,6,Low
C287,company,33261.5,39825,Low
C287,dmart,-1005.95,6,Low
C287,medical store,-1232.94,6,Low
C287,reliance smart,-1096.65,6,Low
C287,spotify,-199.0,6,Low
C287,uber,-956.0,6,Low
C287,zomato,-1034.2,6,Low
C288,amazon prime,-999.0,5834,Low
C288,electricity bill,-1500.0,183,Low
C288,flipkart,-1094.6,27,Low
C288,reliance smart,-1023.59,3707,Low
C288,uber,-1100.45,183,Low
C288,zomato,-1105.43,183,Low
C289,amazon prime,-999.0,184568,Low
C289,dmart,-1099.06,164376,Low
C289,electricity bill,-1500.0,147986,Low
C289,netflix,-499.0,170963,Low
C289,reliance smart,-1019.43,145256,Low
C289,uber,-1120.0,149486,Low
C289,zomato,-1164.48,147835,Low
C29,dmart,-1251.86,37,Low
C29,electricity bill,-1500.0,148,Low
C29,flipkart,-1097.2,148,Low
C29,medical store,-915.56,148,Low
C29,netflix,-499.0,148,Low
C29,petrol pump,-1096.65,37,Low
C29,reliance smart,-1051.2,37,Low
C29,swiggy,-1033.68,148,Low
C29,zomato,-1017.76,37,Low
C290,amazon prime,-999.0,101436,Low
C290,cafe coffee day,-970.5,98222,Low
C290,company,37840.29,117191,Low
C290,dmart,-909.21,89636,Low
C290,electricity bill,-1500.0,108659,Low
C290,flipkart,-1013.77,95569,Low
C290,medical store,-910.24,97515,Low
C290,reliance smart,-1036.35,87855,Low
C290,spotify,-199.0,98023,Low
C291,cafe coffee day,-1122.57,52693,Low
C291,company,39148.4,75049,Low
C291,dmart,-1052.65,68369,Low
C291,flipkart,-1004.2,65500,Low
C291,gym membership,-1200.0,62644,Low
C291,netflix,-499.0,52194,Low
C291,petrol pump,-908.76,51502,Low
C291,reliance smart,-1151.11,61110,Low
C291,spotify,-199.0,54382,Low
C291,swiggy,-1124.84,58354,Low
C292,amazon prime,-999.0,304430,Low
C292,dmart,-1073.75,285972,Low
C292,electricity bill,-1500.0,297951,Low
C292,flipkart,-884.86,281922,Low
C292,medical store,-1103.81,302026,Low
C292,petrol pump,-1081.85,283383,Low
C292,swiggy,-1034.12,290330,Low
C292,zomato,-1110.27,307369,Low
C293,amazon prime,-999.0,51849,Low
C293,company,30043.0,76956,Low
C293,dmart,-1128.04,70808,Low
C293,electricity bill,-1500.0,69308,Low
C293,flipkart,-1078.72,60120,Low
C293,medical store,-937.68,52973,Low
C293,petrol pump,-977.55,65347,Low
C293,reliance smart,-898.28,51681,Low
C293,zomato,-694.35,63051,Low
C294,amazon prime,-999.0,30983,Low
C294,cafe coffee day,-938.12,35366,Low
C294,flipkart,-1086.0,38861,Low
C294,petrol pump,-895.52,37295,Low
C294,swiggy,-922.58,30284,Low
C295,amazon prime,-999.0,41338,Low
C295,cafe coffee day,-1060.6,23809,Low
C295,dmart,-1025.42,21435,Low
C295,electricity bill,-1500.0,3263,Low
C295,flipkart,-933.09,32965,Low
C295,gym membership,-1200.0,25116,Low
C295,petrol pump,-985.47,35071,Low
C295,swiggy,-955.26,26316,Low
C295,uber,-1080.91,21097,Low
C295,zomato,-865.43,29733,Low
C296,amazon prime,-999.0,100,Low
C296,company,30568.0,29718,High
C296,dmart,-976.79,100,Low
C296,electricity bill,-1500.0,100,Low
C296,medical store,-1061.24,100,Low
C296,petrol pump,-1026.67,100,Low
C296,reliance smart,-1117.5,100,Low
C296,swiggy,-855.05,100,Low
C296,uber,-888.05,100,Low
C296,zomato,-1155.67,100,Low
C297,cafe coffee day,-1054.32,18508,Low
C297,company,28084.67,54596,Low
C297,electricity bill,-1500.0,29421,Low
C297,flipkart,-909.04,36531,Low
C297,medical store,-1294.53,37127,Low
C297,netflix,-499.0,36032,Low
C297,petrol pump,-1086.56,26315,Low
C297,reliance smart,-1008.84,20651,Low
C297,uber,-1088.81,24199,Low
C297,zomato,-1061.71,29848,Low
C298,cafe coffee day,-917.57,19999,Low
C298,dmart,-945.08,15324,Low
C298,medical store,-986.04,14797,Low
C298,reliance smart,-789.25,29262,Low
C298,spotify,-199.0,18154,Low
C298,swiggy,-1243.53,24028,Low
C298,uber,-1030.76,18020,Low
C299,cafe coffee day,-905.84,9964,Low
C299,electricity bill,-1500.0,12923,Low
C299,flipkart,-1076.27,8871,Low
C299,gym membership,-1200.0,25943,Low
C299,medical store,-1135.38,6102,Low
C299,netflix,-499.0,307,Low
C299,petrol pump,-1060.8,307,Low
C299,reliance smart,-933.18,2972,Low
C299,swiggy,-1162.95,139,Low
C299,uber,-1236.35,27143,Low
C299,zomato,-1011.65,307,Low
C3,amazon prime,-999.0,86441,Low
C3,cafe coffee day,-853.26,93582,Low
C3,dmart,-909.14,94960,Low
C3,flipkart,-1292.7,82193,Low
C3,medical store,-821.82,87440,Low
C3,netflix,-499.0,53596,Low
C3,petrol pump,-1050.08,82030,Low
C3,reliance smart,-1187.72,111650,Low
C30,amazon prime,-999.0,94639,Low
C30,cafe coffee day,-1073.24,94004,Low
C30,dmart,-1243.18,74713,Low
C30,gym membership,-1200.0,87835,Low
C30,medical store,-1090.72,63492,Low
C30,netflix,-499.0,94140,Low
C30,petrol pump,-1157.86,75765,Low
C30,reliance smart,-1361.23,68540,Low
C30,zomato,-930.45,66570,Low
C300,amazon prime,-999.0,21002,Low
C300,cafe coffee day,-1178.2,24438,Low
C300,company,29065.0,52183,Low
C300,flipkart,-892.26,33208,Low
C300,medical store,-1013.62,30640,Low
C300,petrol pump,-1090.75,19852,Low
C300,reliance smart,-790.0,26869,Low
C300,swiggy,-1222.32,20284,Low
C300,zomato,-1063.73,33648,Low
C301,cafe coffee day,-992.88,86031,Low
C301,company,36007.0,93440,Low
C301,dmart,-1096.77,63038,Low
C301,flipkart,-1066.35,65163,Low
C301,netflix,-499.0,73592,Low
C301,petrol pump,-1161.9,54828,Low
C301,reliance smart,-1100.65,55463,Low
C301,spotify,-199.0,77986,Low
C301,uber,-1082.42,58730,Low
C301,zomato,-814.62,59332,Low
C302,cafe coffee day,-1121.44,43338,Low
C302,dmart,-1226.7,51746,Low
C302,gym membership,-1200.0,44972,Low
C302,medical store,-1333.39,46172,Low
C302,petrol pump,-1197.59,38695,Low
C302,reliance smart,-978.5,41312,Low
C302,spotify,-199.0,55212,Low
C302,swiggy,-907.97,39396,Low
C302,uber,-1047.05,48451,Low
C303,dmart,-974.21,81856,Low
C303,medical store,-822.74,81346,Low
C303,netflix,-499.0,97870,Low
C303,petrol pump,-946.68,85001,Low
C303,reliance smart,-1039.33,81218,Low
C303,swiggy,-985.86,91696,Low
C303,uber,-1128.8,98369,Low
C304,cafe coffee day,-992.53,4764,Low
C304,electricity bill,-1500.0,9320,Low
C304,flipkart,-1055.92,15869,Low
C304,medical store,-1188.31,28133,Low
C304,reliance smart,-1003.15,5396,Low
C304,swiggy,-898.72,8048,Low
C304,uber,-1254.33,11245,Low
C304,zomato,-1002.64,13195,Low
C305,cafe coffee day,-924.2,4763,Low
C305,company,32138.83,46560,Low
C305,netflix,-499.0,36178,Low
C305,reliance smart,-1194.0,22718,Low
C305,swiggy,-1274.41,33772,Low
C305,uber,-1156.22,24458,Low
C306,amazon prime,-999.0,187067,Low
C306,cafe coffee day,-913.0,188066,Low
C306,flipkart,-962.06,198082,Low
C306,gym membership,-1200.0,204551,Low
C306,medical store,-1213.46,190261,Low
C306,reliance smart,-1125.06,196086,Low
C306,spotify,-199.0,178718,Low
C306,uber,-1084.68,174805,Low
C307,amazon prime,-999.0,63551,Low
C307,flipkart,-1083.2,54315,Low
C307,medical store,-997.42,45437,Low
C307,reliance smart,-1027.0,47224,Low
C307,swiggy,-1185.0,50886,Low
C307,uber,-1212.07,69215,Low
C308,cafe coffee day,-1023.83,112917,Low
C308,dmart,-937.0,94218,Low
C308,flipkart,-1041.75,94611,Low
C308,reliance smart,-1131.36,101616,Low
C308,spotify,-199.0,96543,Low
C308,uber,-1019.0,117814,Low
C308,zomato,-1161.41,98642,Low
C309,cafe coffee day,-1051.37,131710,Low
C309,dmart,-806.76,133931,Low
C309,electricity bill,-1500.0,147586,Low
C309,flipkart,-1106.88,130401,Low
C309,medical store,-1013.57,142400,Low
C309,reliance smart,-1128.64,134460,Low
C309,uber,-1129.5,134180,Low
C309,zomato,-1137.91,133273,Low
C31,cafe coffee day,-946.72,122270,Low
C31,dmart,-952.72,109806,Low
C31,electricity bill,-1500.0,116250,Low
C31,flipkart,-975.35,105052,Low
C31,gym membership,-1200.0,108606,Low
C31,medical store,-980.42,99930,Low
C31,petrol pump,-1064.0,111073,Low
C31,reliance smart,-1343.12,105733,Low
C31,swiggy,-1096.61,103059,Low
C31,uber,-1061.71,113470,Low
C31,zomato,-990.14,101303,Low
C310,amazon prime,-999.0,2577,Low
C310,cafe coffee day,-1014.79,9079,Low
C310,flipkart,-1189.04,1220,Low
C310,petrol pump,-1014.04,4306,Low
C311,dmart,-1024.65,57983,Low
C311,medical store,-1154.79,66876,Low
C311,netflix,-499.0,62936,Low
C311,petrol pump,-1036.25,67826,Low
C311,reliance smart,-1175.15,63435,Low
C311,spotify,-199.0,80081,Low
C311,swiggy,-1213.68,59430,Low
C311,uber,-889.57,80280,Low
C312,amazon prime,-999.0,122382,Low
C312,dmart,-1073.8,116483,Low
C312,medical store,-1246.81,109354,Low
C312,netflix,-499.0,133146,Low
C312,petrol pump,-1264.62,113525,Low
C312,reliance smart,-1038.76,113018,Low
C312,uber,-952.86,118629,Low
C312,zomato,-1232.45,126286,Low
C313,amazon prime,-999.0,44996,Low
C313,dmart,-925.92,29275,Low
C313,flipkart,-1189.06,45995,Low
C313,medical store,-1164.4,37263,Low
C313,reliance smart,-904.78,22787,Low
C313,spotify,-199.0,53787,Low
C313,uber,-1160.43,30547,Low
C313,zomato,-1087.16,38835,Low
C314,amazon prime,-999.0,46369,Low
C314,company,39407.67,69933,Low
C314,dmart,-992.61,55254,Low
C314,flipkart,-1099.94,59,Low
C314,gym membership,-1200.0,52656,Low
C314,medical store,-978.55,42807,Low
C314,petrol pump,-1020.15,56311,Low
C314,swiggy,-803.3,45627,Low
C314,uber,-1101.04,40229,Low
C314,zomato,-1096.5,47368,Low
C315,cafe coffee day,-1060.42,71988,Low
C315,dmart,-911.9,91499,Low
C315,flipkart,-978.54,75641,Low
C315,gym membership,-1200.0,72025,Low
C315,medical store,-1106.88,13951,Low
C315,petrol pump,-1119.58,73747,Low
C315,reliance smart,-1150.79,22919,Low
C315,spotify,-199.0,86634,Low
C315,swiggy,-1141.29,76012,Low
C315,uber,-1050.31,72494,Low
C316,cafe coffee day,-1212.29,133,Low
C316,medical store,-908.55,133,Low
C316,netflix,-499.0,133,Low
C316,petrol pump,-916.84,133,Low
C316,reliance smart,-1001.12,133,Low
C316,spotify,-199.0,133,Low
C316,swiggy,-1186.24,133,Low
C316,uber,-967.94,133,Low
C316,zomato,-923.26,133,Low
C317,amazon prime,-999.0,58,Low
C317,dmart,-1117.91,58,Low
C317,medical store,-981.24,58,Low
C317,petrol pump,-727.32,58,Low
C317,reliance smart,-979.61,58,Low
C317,spotify,-199.0,58,Low
C317,swiggy,-1178.9,58,Low
C317,uber,-1016.53,58,Low
C317,zomato,-997.25,58,Low
C318,dmart,-1142.05,114359,Low
C318,electricity bill,-1500.0,127361,Low
C318,flipkart,-1032.43,131811,Low
C318,netflix,-499.0,126862,Low
C318,spotify,-199.0,139023,Low
C318,swiggy,-998.64,133667,Low
C318,uber,-971.68,115886,Low
C318,zomato,-1001.32,114660,Low
C319,electricity bill,-1500.0,195486,Low
C319,flipkart,-1067.75,180965,Low
C319,medical store,-1089.91,165133,Low
C319,netflix,-499.0,161135,Low
C319,reliance smart,-969.5,186234,Low
C319,spotify,-199.0,189615,Low
C319,swiggy,-1079.7,163417,Low
C319,uber,-975.82,170015,Low
C32,cafe coffee day,-1071.67,19184,Low
C32,dmart,-1089.9,27862,Low
C32,netflix,-499.0,46776,Low
C32,petrol pump,-1102.13,21384,Low
C32,zomato,-933.78,19520,Low
C320,cafe coffee day,-1105.17,72895,Low
C320,flipkart,-867.52,63429,Low
C320,netflix,-499.0,61237,Low
C320,petrol pump,-1087.63,58533,Low
C320,reliance smart,-1051.48,81932,Low
C320,spotify,-199.0,80556,Low
C320,swiggy,-1033.15,65414,Low
C320,uber,-1087.74,70191,Low
C321,amazon prime,-999.0,105153,Low
C321,cafe coffee day,-1101.0,82788,Low
C321,dmart,-1030.86,109504,Low
C321,electricity bill,-1500.0,107205,Low
C321,flipkart,-1338.71,79028,Low
C321,medical store,-1028.15,92239,Low
C321,reliance smart,-1222.11,95795,Low
C321,spotify,-199.0,108705,Low
C321,swiggy,-1299.38,85716,Low
C321,uber,-1166.83,88518,Low
C321,zomato,-1083.48,91156,Low
C322,dmart,-1021.21,124,Low
C322,electricity bill,-1500.0,833,Low
C322,flipkart,-1117.64,124,Low
C322,medical store,-1063.57,124,Low
C322,reliance smart,-929.26,124,Low
C322,uber,-1069.47,124,Low
C322,zomato,-1110.58,124,Low
C323,electricity bill,-1500.0,136,Low
C323,gym membership,-1200.0,136,Low
C323,medical store,-1321.48,136,Low
C323,swiggy,-1004.0,136,Low
C323,uber,-1005.0,136,Low
C323,zomato,-1010.92,136,Low
C324,cafe coffee day,-1052.32,155688,Low
C324,dmart,-1111.0,158430,Low
C324,flipkart,-1019.48,142580,Low
C324,gym membership,-1200.0,144108,Low
C324,medical store,-968.63,143001,Low
C324,petrol pump,-855.04,154077,Low
C324,zomato,-802.0,141210,Low
C325,amazon prime,-999.0,62310,Low
C325,cafe coffee day,-947.81,63309,Low
C325,electricity bill,-1500.0,76133,Low
C325,flipkart,-941.0,71208,Low
C325,medical store,-951.95,69164,Low
C325,petrol pump,-1100.1,67661,Low
C325,reliance smart,-942.15,66321,Low
C325,spotify,-199.0,64145,Low
C325,uber,-1014.35,60643,Low
C326,cafe coffee day,-1136.83,21536,Low
C326,dmart,-898.67,16961,Low
C326,electricity bill,-1500.0,19338,Low
C326,flipkart,-1076.95,15008,Low
C326,medical store,-1117.68,18408,Low
C326,petrol pump,-1112.29,25708,Low
C326,uber,-871.9,24491,Low
C326,zomato,-1136.74,28905,Low
C327,amazon prime,-999.0,96526,Low
C327,cafe coffee day,-1039.84,87106,Low
C327,company,36256.0,102651,Low
C327,dmart,-1221.29,77759,Low
C327,flipkart,-848.45,84019,Low
C327,medical store,-1070.41,76403,Low
C327,petrol pump,-1213.56,85139,Low
C327,reliance smart,-1117.39,74760,Low
C327,swiggy,-908.44,86869,Low
C327,uber,-1074.25,97525,Low
C327,zomato,-1008.79,83114,Low
C328,cafe coffee day,-1078.29,28351,Low
C328,dmart,-908.63,10859,Low
C328,flipkart,-946.92,23092,Low
C328,netflix,-499.0,17188,Low
C328,petrol pump,-952.2,14962,Low
C328,reliance smart,-1289.53,32956,Low
C328,spotify,-199.0,16989,Low
C328,uber,-1163.26,9595,Low
C328,zomato,-934.08,19995,Low
C329,cafe coffee day,-893.06,48863,Low
C329,dmart,-990.0,27414,Low
C329,flipkart,-868.89,36279,Low
C329,gym membership,-1200.0,23223,Low
C329,netflix,-499.0,37111,Low
C329,spotify,-199.0,23024,Low
C329,swiggy,-1159.17,30797,Low
C329,zomato,-1241.64,17865,Low
C33,amazon prime,-999.0,53287,Low
C33,company,43264.0,70674,Low
C33,dmart,-1218.4,33640,Low
C33,electricity bill,-1500.0,51787,Low
C33,flipkart,-982.44,42942,Low
C33,medical store,-983.7,37460,Low
C33,petrol pump,-1215.61,38290,Low
C33,spotify,-199.0,45602,Low
C33,swiggy,-1120.62,44430,Low
